customer_id;customer_size;digital_tenure_months;share_digital_orders;assortment_coverage;minutes_on_site;avg_minutes_per_page;unique_pages_visited;add_to_cart_count;revome_from_cart_count;minutes_purchase;suggested_purchase
245;Large;3;60.0;0.12325581395348838;443.4756389666666;8.367464886163521;15.0;25.0;0.0;10.5;0
246;Medium;3;66.66666666666666;0.05439814814814815;25.415710100000002;1.270785505;8.0;14.0;1.0;21.0;0
247;Very Large;9;42.857142857142854;0.14906103286384975;16.94260155;0.3940139895348837;8.0;7.0;2.0;15.0;0
248;Very Large;8;60.0;0.2824074074074074;39.85059361666666;1.245331050520833;14.0;13.0;22.0;12.0;0
249;Large;4;100.0;0.07464454976303317;9.7141237;0.4223532043478261;11.0;6.0;0.0;8.0;0
250;Small;4;80.0;0.02830188679245283;30.50886665;1.7946392147058825;8.0;6.0;6.0;24.0;1
251;Medium;5;40.0;0.0798611111111111;16.320075700000004;0.2632270274193549;14.0;7.0;5.0;14.0;0
252;Medium;3;83.33333333333334;0.06129807692307693;12.227363366666662;0.39443107634408586;11.0;11.0;3.0;11.0;0
253;Large;10;80.0;0.09170854271356783;159.48881601666668;8.394148211403511;9.0;21.0;0.0;6.0;0
254;Very Large;5;50.0;0.11255924170616112;226.6957905333333;20.608708230303023;8.0;2.0;1.0;1.0;1
255;Medium;8;83.33333333333334;0.06428571428571428;70.88630141666668;1.9690639282407407;11.0;13.0;1.0;22.0;0
256;Large;3;66.66666666666666;0.10049019607843138;1109.4402318333332;20.932834562893078;16.0;21.0;8.0;21.0;0
257;Large;2;75.0;0.07868020304568528;242.1136616333333;5.263340470289855;15.0;32.0;0.0;11.0;0
258;Very Large;4;80.0;0.25609756097560976;11.174229783333335;0.4297780685897437;8.0;20.0;1.0;9.0;0
259;Medium;11;80.0;0.0587557603686636;17.536275033333332;0.7624467405797101;9.0;7.0;2.0;10.0;0
260;Very Large;10;80.0;0.1984924623115578;19.305959933333327;0.8775436333333331;10.0;13.0;0.0;17.0;0
261;Large;4;66.66666666666666;0.09137055837563453;13.736582616666668;0.7631434787037038;8.0;12.0;0.0;9.0;0
262;Medium;6;80.0;0.08294930875576037;583.0165329499998;14.575413323749995;12.0;9.0;8.0;6.0;0
263;Small;6;57.14285714285714;0.04262672811059908;32.81962815;1.6409814075;8.0;2.0;0.0;7.0;0
264;Medium;7;80.0;0.07701421800947868;4.4087565500000006;0.489861838888889;5.0;5.0;15.0;4.0;1
265;Very Large;9;88.8888888888889;0.2751196172248804;678.0488025000001;45.2032535;9.0;7.0;0.0;5.0;0
266;Very Large;5;50.0;0.17336683417085427;81.09309416666662;3.1189651602564084;9.0;10.0;9.0;58.0;0
267;Medium;4;100.0;0.07142857142857142;143.61384278333338;7.558623304385966;10.0;8.0;0.0;13.0;0
268;Large;6;75.0;0.11729857819905215;32.247720900000004;0.5559951879310345;17.0;21.0;2.0;28.0;0
269;Small;4;100.0;0.03308823529411765;6.789212566666667;0.26112356025641026;11.0;6.0;0.0;6.0;0
270;Medium;10;75.0;0.07731958762886597;28.87937133333333;1.2033071388888887;9.0;16.0;1.0;28.0;0
271;Small;6;75.0;0.016203703703703703;7.494672266666668;0.4163706814814815;9.0;4.0;0.0;3.0;0
272;Very Large;9;50.0;0.2233502538071066;62.361365;1.1548400925925926;16.0;3.0;1.0;17.0;0
273;Very Large;11;50.0;0.2847222222222222;125.96384383333331;1.968185059895833;14.0;67.0;52.0;40.5;0
274;Medium;3;50.0;0.07579787234042554;33.53216975;1.6766084875;9.0;11.0;10.0;30.0;0
275;Small;2;100.0;0.02261904761904762;749.7146162499997;22.71862473484848;16.0;3.0;0.0;1.0;0
276;Small;5;83.33333333333334;0.039285714285714285;95.89563905;0.8562110629464286;16.0;8.0;46.0;19.0;0
277;Very Large;12;83.33333333333334;0.3839712918660287;74.14256000000002;1.577501276595745;17.0;53.0;0.0;24.0;0
278;Very Large;4;66.66666666666666;0.10981308411214953;18.317218233333328;1.221147882222222;9.0;26.0;0.0;17.0;0
279;Large;11;66.66666666666666;0.08064516129032258;11.469660966666671;0.2867415241666668;10.0;12.0;0.0;10.0;0
280;Small;7;50.0;0.040509259259259266;11.299828650000006;0.3766609550000001;13.0;9.0;0.0;9.0;0
281;Medium;3;100.0;0.0825242718446602;171.29605676666668;7.78618439848485;12.0;15.0;9.0;23.0;0
282;Very Large;4;50.0;0.21904761904761905;221.94030693333332;13.87126918333333;9.0;12.0;0.0;3.0;1
283;Large;8;66.66666666666666;0.07783018867924528;21.51427938333333;1.5367342416666665;8.0;6.0;0.0;20.0;0
284;Small;5;100.0;0.03604651162790698;18.769850983333328;0.5865578432291666;11.0;7.0;7.0;12.0;0
285;Medium;5;75.0;0.056763285024154585;36.60614441666668;1.5252560173611116;10.0;8.0;7.0;30.0;0
286;Very Large;10;100.0;0.3644859813084112;109.91832810000002;2.6809348317073183;14.0;24.0;15.0;26.0;0
287;Small;5;80.0;0.04481132075471698;10.140200050000002;0.5633444472222223;11.0;6.0;0.0;8.0;0
288;Very Large;10;66.66666666666666;0.25;261.0580097166666;4.746509267575757;15.0;18.0;0.0;9.0;0
289;Very Large;9;60.0;0.16550925925925927;8.236789133333337;0.39222805396825416;9.0;18.0;0.0;5.5;0
290;Medium;10;60.0;0.07338308457711443;138.12836583333333;3.733199076576577;12.0;5.0;4.0;3.0;0
291;Medium;12;85.71428571428571;0.055936073059360734;10.350870483333328;0.4928985944444442;10.0;7.0;0.0;9.0;0
292;Medium;14;57.14285714285714;0.09123222748815166;15.974444866666666;0.8874691592592592;9.0;17.0;0.0;14.0;0
293;Medium;1;80.0;0.05703883495145631;603.0419941500003;50.25349951250002;8.0;14.0;6.0;5.0;0
294;Small;9;100.0;0.03819444444444445;3.63012285;0.226882678125;8.0;5.0;0.0;3.0;0
295;Very Large;9;83.33333333333334;0.16707317073170733;11.499940100000005;0.4423053884615386;13.0;11.0;0.0;10.0;1
296;Medium;11;75.0;0.056712962962962965;33.03353461666667;1.7386070850877196;12.0;12.0;4.0;25.0;0
297;Small;2;50.0;0.01820388349514563;13.342127633333336;0.3812036466666667;14.0;4.0;2.0;11.0;0
298;Medium;9;60.0;0.1077127659574468;52.67416946666666;1.1971402151515151;12.0;6.0;8.0;41.0;0
299;Small;4;100.0;0.02304147465437788;6.1962989833333335;0.2294925549382716;12.0;5.0;5.0;5.0;0
300;Very Large;0;40.0;0.43333333333333335;34.214568233333324;1.487589923188405;10.0;43.0;1.0;32.0;0
